session_id,user_id,recipe_id,饮品名称,是否通过规则过滤,过滤原因,state_score,flavor_score,scene_score,health_score,visual_score,final_rule_score,label,user_tags,recipe_tags
S041,U041,R061,dirty（低咖啡因）,False,高咖啡因,0.0275,0.0,0.25,0.65,0.0,0.2082,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,低因咖啡、鲜奶、可可粉、低因咖啡-基底、鲜奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、低因dirty、咖啡仪式感、安抚低负担、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、是、控糖慎用、可可类
S041,U041,R062,燕麦奶dirty（低咖啡因）,False,高咖啡因,0.0275,0.0,0.25,0.65,0.0,0.2082,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,低因咖啡、燕麦奶、可可粉、低因咖啡-基底、燕麦奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因燕麦dirty、植物基、放松提神、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳、可可类、控糖慎用
S041,U041,R063,椰奶dirty（低咖啡因）,False,高咖啡因,0.0266,0.0,0.25,0.65,0.0,0.208,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,低因咖啡、椰奶、可可粉、低因咖啡-基底、椰奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、果香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因椰香dirty、清甜安抚、夜咖首选、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、释放、无乳、控糖慎用、植物元素、可可类
S041,U041,R064,杏仁奶dirty（低咖啡因）,False,高咖啡因,0.0275,0.0,0.25,0.65,0.0,0.2082,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,低因咖啡、杏仁奶、可可粉、低因咖啡-基底、杏仁奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因杏仁dirty、香浓低卡、安抚心情、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳、可可类、控糖慎用
S041,U041,R065,热可可,True,,0.0,0.0,0.0,1.0,0.0,0.25,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,可可粉、鲜奶、可可粉-基底、鲜奶-风味、可可粉-中、鲜奶-主、疲惫、低落、想释放、想满足、想安抚、想放松、奶香、顺滑、浓郁、甜感、温热、满足、安抚、陪伴、放松、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、热饮、热可可、浓香顺滑、安抚低落情绪、暖色、低饱和、圆润、柔和线条、高明度、是、可可类、风味、基底、低、否、苦感、仪式感、咖啡因敏感慎用、夜间慎用、奶基类、口感
S041,U041,R066,燕麦奶热可可,True,,0.0108,0.0,0.0,1.0,0.0,0.2532,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,可可粉、燕麦奶、可可粉-基底、燕麦奶-风味、可可粉-中、燕麦奶-主、疲惫、低落、想释放、想满足、想安抚、想放松、奶香、顺滑、浓郁、甜感、温热、满足、安抚、陪伴、放松、控糖慎用、过敏风险、中糖、高糖、热饮、燕麦热可可、植物奶香、暖心无负担、暖色、低饱和、圆润、柔和线条、高明度、是、可可类、风味、基底、低、否、苦感、仪式感、咖啡因敏感慎用、夜间慎用、奶基类、口感、低负担、轻盈、低刺激、低糖、无乳
S041,U041,R067,杏仁奶热可可,True,,0.0108,0.0,0.0,1.0,0.0,0.2532,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,可可粉、杏仁奶、可可粉-基底、杏仁奶-风味、可可粉-中、杏仁奶-主、疲惫、低落、想释放、想满足、想安抚、想放松、奶香、顺滑、浓郁、甜感、温热、满足、安抚、陪伴、放松、控糖慎用、过敏风险、中糖、高糖、热饮、杏仁热可可、坚果香浓、低卡安抚饮、暖色、低饱和、圆润、柔和线条、高明度、是、可可类、风味、基底、低、否、苦感、仪式感、咖啡因敏感慎用、夜间慎用、奶基类、口感、轻盈、低负担、低刺激、低糖、无乳
S041,U041,R068,玫瑰椰椰烤奶,True,,0.1158,0.0,0.0,1.0,0.0,0.2847,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,红茶、椰奶、玫瑰、桂花、红茶-风味、椰奶-基底、玫瑰-风味、桂花-装饰、红茶-中、椰奶-主、玫瑰-中、桂花-点缀、疲惫、困倦、低落、烦躁、想安抚、茶香、奶香、花香、果香、甜感、顺滑、浓郁、温热、满足、安抚、陪伴、过敏风险、微糖、中糖、热饮、玫瑰椰椰烤奶、花香椰甜、安抚放松、暖色、高明度、圆润、柔和线条、植物元素、是、伯爵红茶、茶基类、基底、中、否、苦感、提神、专注、低糖、咖啡因敏感慎用、胃敏感慎用、夜间慎用、低饱和、仪式感、奶基类、口感、释放、无乳、控糖慎用、花草类、风味、装饰、轻盈
S041,U041,R069,玫瑰菊花茶,True,,0.0843,0.0,0.0,1.0,0.0,0.2753,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,玫瑰、菊花、玫瑰-基底、菊花-风味、玫瑰-中、菊花-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、玫瑰菊花茶、清香舒缓、适合安静时刻、暖色、植物元素、圆润、是、花草类、风味、装饰、否、仪式感、甜感、满足、低糖、低饱和、柔和线条、清爽、低咖啡因、高明度、冷色
S041,U041,R070,玫瑰陈皮茶,True,,0.0824,0.0,0.0,1.0,0.0,0.2747,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,玫瑰、陈皮、玫瑰-基底、陈皮-风味、玫瑰-主、陈皮-少量、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、酸感、花香、果香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、玫瑰陈皮茶、酸甜温和、放松又开胃、暖色、植物元素、圆润、是、花草类、风味、装饰、否、仪式感、甜感、满足、低糖、低饱和、柔和线条、苦感、清爽、低咖啡因、胃敏感慎用
S041,U041,R071,金银花菊花茶,True,,0.0864,0.0,0.0,1.0,0.0,0.2759,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,菊花、金银花、菊花-基底、金银花-风味、菊花-主、金银花-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、植物香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、胎菊金银花、清润降燥、安抚紧张感、暖色、植物元素、圆润、是、花草类、风味、装饰、否、清爽、低糖、低咖啡因、高明度、冷色、柔和线条、低饱和
S041,U041,R072,菊花柠檬茶,True,,0.1111,0.0,0.0556,1.0,0.0,0.2917,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,柠檬、菊花、蜂蜜、柠檬-风味、菊花-基底、蜂蜜-风味、柠檬-少量、菊花-主、蜂蜜-少量、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、清爽、酸感、果香、花香、轻盈、低负担、温热、放松、安抚、陪伴、轻补充、胃敏感慎用、过敏风险、无糖、微糖、热饮、菊花柠檬茶、清酸提神、舒缓又清爽、暖色、植物元素、圆润、是、柠檬草、果味类、风味、装饰、否、提神、低刺激、低糖、高明度、冷色、流动线条、花草类、低咖啡因、柔和线条、甜味辅料类、甜度、甜感、浓郁、仪式感、满足、控糖慎用、低饱和
S041,U041,R073,薰衣草柠檬茶,True,,0.1105,0.0,0.0556,1.0,0.0,0.2915,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,柠檬、薰衣草、蜂蜜、柠檬--风味、薰衣草-基底、蜂蜜-风味、柠檬-少量、薰衣草-主、蜂蜜-少量、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、清爽、酸感、果香、花香、植物香、轻盈、低负担、温热、放松、安抚、陪伴、轻补充、胃敏感慎用、过敏风险、无糖、微糖、热饮、薰衣草柠檬茶、花香解压、放松好入眠、暖色、植物元素、强对比、是、柠檬草、果味类、风味、装饰、否、提神、低刺激、低糖、高明度、冷色、流动线条、花草类、低咖啡因、仪式感、低饱和、柔和线条、甜味辅料类、甜度、甜感、浓郁、满足、控糖慎用
S041,U041,R074,百花茶,True,,0.0815,0.0,0.0,1.0,0.0,0.2744,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,玫瑰、茉莉花、薰衣草、玫瑰-基底、茉莉花-风味、薰衣草-风味、玫瑰-中、茉莉花-中、薰衣草-少量、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、轻盈、低负担、仪式感、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、百花茶、复合花香、安抚疲惫心灵、暖色、植物元素、强对比、是、花草类、风味、装饰、否、甜感、满足、低糖、低饱和、柔和线条、清爽、低咖啡因、高明度、冷色
S041,U041,R075,洛神花玫瑰茶,True,,0.0705,0.0,0.0,1.0,0.0,0.2712,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,洛神花、玫瑰、洛神花-风味、玫瑰-基底、洛神花-中、玫瑰-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、酸感、花香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、洛神花玫瑰、酸甜花香、低卡陪伴感、暖色、植物元素、圆润、是、花草类、风味、装饰、否、清爽、过瘾感、释放、满足、低糖、胃敏感慎用、强对比、流动线条、仪式感、甜感、低饱和、柔和线条
S041,U041,R076,洛神花苹果茶,True,,0.0692,0.0,0.0,1.0,0.0,0.2708,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,洛神花、苹果、洛神花-基底、苹果-风味、洛神花-中、苹果-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、酸感、花香、轻盈、低负担、果香、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、洛神花苹果、果酸花香、轻补充能量、暖色、植物元素、圆润、是、花草类、风味、装饰、否、清爽、过瘾感、释放、满足、低糖、胃敏感慎用、强对比、流动线条、果味类、甜感、控糖慎用、高明度、低饱和
S041,U041,R077,金银花荷叶茶,True,,0.0775,0.0,0.0,1.0,0.0,0.2732,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,金银花、薄荷叶、荷叶、金银花-基底、薄荷叶-风味、荷叶-风味、金银花-主、薄荷叶-少量、荷叶-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、植物香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、金银花荷叶、清爽解腻、放松又轻盈、暖色、植物元素、圆润、是、花草类、风味、装饰、否、清爽、低糖、低咖啡因、高明度、低饱和、柔和线条、冰爽、过瘾感、释放、提神、胃敏感慎用、冷色、流动线条、苦感
S041,U041,R078,百合玫瑰茶,True,,0.075,0.0,0.0,1.0,0.0,0.2725,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,玫瑰、百合、玫瑰-基底、百合-风味、玫瑰-主、百合-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、百合玫瑰、温柔花香、安抚低落心情、暖色、植物元素、圆润、是、花草类、风味、装饰、否、仪式感、甜感、满足、低糖、低饱和、柔和线条、低咖啡因
S041,U041,R079,陈皮苹果茶,True,,0.0806,0.0,0.0,1.0,0.0,0.2742,0,早八前、教学楼、睡眠不足、困倦、烦躁、想提神、想低负担、青柠、绿茶、少糖、冷饮、咖啡因敏感、广东、早八、早晨、低咖啡因、清爽、低糖,苹果、陈皮、苹果-基底、陈皮-风味、苹果-主、陈皮-少量、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、酸感、花香、轻盈、低负担、果香、温热、放松、安抚、陪伴、低刺激、轻补充、无糖、微糖、热饮、陈皮苹果茶、酸甜温和、暖身又放松、暖色、植物元素、圆润、是、果味类、风味、装饰、否、甜感、清爽、低糖、控糖慎用、高明度、低饱和、花草类、苦感、仪式感、低咖啡因、胃敏感慎用、过敏风险、柔和线条
S042,U042,R001,薄荷柠檬气泡茶,False,高咖啡因,0.1137,0.0,0.0556,0.65,0.0,0.205,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,柠檬、绿茶、薄荷叶、气泡水、柠檬-风味、绿茶-基底、薄荷叶-风味、气泡水-口感、柠檬-中、绿茶-主、薄荷叶-少量、气泡水-中、疲惫、困倦、控糖、运动后、烦躁、想释放、想提神、清爽、酸感、气泡感、果香、茶香、轻盈、低负担、过瘾感、冰爽、提神、释放、专注、轻补充、胃敏感慎用、夜间慎用、无糖、微糖、冷饮、清爽解乏、低卡提神、适合疲惫午后、冷色、高明度、气泡元素、流动线条、需预制、柠檬草、茉莉绿茶、荷叶、果味类、风味、装饰、否、低刺激、低糖、植物元素、花草类、花香、放松、低咖啡因、茶基类、基底、中、苦感、咖啡因敏感慎用、仪式感、安抚、柔和线条、过敏风险、低饱和、气泡基类、口感
S042,U042,R002,蜂蜜柠檬茶,True,,0.1529,0.0,0.0625,1.0,0.0,0.3053,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,柠檬、红茶、蜂蜜、柠檬-风味、红茶-基底、蜂蜜-风味、柠檬-中、红茶-主、蜂蜜-少量、疲惫、困倦、低落、烦躁、想提神、清爽、酸感、果香、茶香、甜感、提神、专注、胃敏感慎用、夜间慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、暖心酸甜、提神舒缓、冷热皆宜、暖色、流动线条、强对比、需预制、柠檬草、伯爵红茶、果味类、风味、装饰、否、轻盈、低刺激、低糖、高明度、冷色、植物元素、花草类、花香、低负担、放松、低咖啡因、茶基类、基底、中、苦感、温热、浓郁、满足、咖啡因敏感慎用、低饱和、柔和线条、仪式感、陪伴、甜味辅料类、甜度、安抚
S042,U042,R003,葡萄柠檬茉莉花茶,True,,0.1304,0.0,0.0625,1.0,0.0,0.2985,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,柠檬、葡萄、茉莉绿茶、柠檬-风味、葡萄-风味、茉莉绿茶-基底、柠檬-少量、葡萄-中、茉莉绿茶-主、疲惫、困倦、运动后、低落、烦躁、想提神、清爽、酸感、果香、茶香、花香、甜感、冰爽、提神、专注、轻补充、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、花果清甜、提神解腻、运动后轻补充、冷色、强对比、流动线条、需预制、柠檬草、葡萄柚、绿茶、果味类、风味、装饰、否、轻盈、低刺激、低糖、高明度、植物元素、花草类、低负担、放松、低咖啡因、苦感、暖色、顺滑、满足、陪伴、控糖慎用、圆润、茶基类、基底、中、咖啡因敏感慎用、仪式感、安抚、柔和线条
S042,U042,R004,青柠桂花蜜乌龙,True,,0.1219,0.0,0.0625,1.0,0.0,0.2959,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,青柠、乌龙茶、桂花、蜂蜜、青柠-风味、乌龙茶-基底、桂花-装饰、蜂蜜-风味、青柠-中、乌龙茶-主、桂花-点缀、蜂蜜-少量、疲惫、困倦、运动后、低落、烦躁、想提神、清爽、酸感、果香、茶香、花香、甜感、提神、专注、轻补充、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、桂花蜜香、清新提神、温和不刺激、冷色、流动线条、植物元素、需预制、果味类、风味、装饰、否、冰爽、释放、低刺激、低糖、高明度、气泡元素、茶基类、基底、中、轻盈、低负担、咖啡因敏感慎用、低饱和、花草类、温热、仪式感、安抚、陪伴、满足、暖色、柔和线条、甜味辅料类、甜度、浓郁、控糖慎用
S042,U042,R005,百香果乳酸绿茶,True,,0.0604,0.0,0.0,1.0,0.0,0.2681,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,百香果、绿茶、乳酸菌饮品、果粒、百香果-风味、绿茶-基底、乳酸菌饮品-风味、果粒-口感、百香果-中、绿茶-主、乳酸菌饮品-中、果粒-少量、疲惫、困倦、运动后、低落、烦躁、想提神、想释放、酸感、果香、甜感、过瘾感、茶香、清爽、冰爽、提神、释放、满足、轻补充、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、酸甜过瘾、乳酸低负担、释放烦躁、暖色、流动线条、圆润、需预制、茉莉绿茶、果味类、风味、装饰、否、控糖慎用、高明度、植物元素、强对比、茶基类、基底、中、苦感、轻盈、专注、低糖、咖啡因敏感慎用、冷色、花香、仪式感、安抚、柔和线条、奶基类、口感、是、奶香、乳糖不耐慎用、辅料类、陪伴
S042,U042,R006,百香果美式,False,高咖啡因,0.1077,0.0,0.0625,0.65,0.0,0.2042,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,百香果、浓缩咖啡、果粒、百香果-风味、浓缩咖啡-基底、果粒-口感、百香果-主、浓缩咖啡-中、果粒-少量、疲惫、困倦、睡眠不足、控糖、低落、想提神、酸感、果香、咖啡香、苦感、轻盈、低负担、过瘾感、清爽、冰爽、释放、提神、专注、咖啡因敏感慎用、胃敏感慎用、夜间慎用、无糖、微糖、冷饮、果香咖啡、低卡提神、早晨醒脑首选、暖色、低饱和、流动线条、圆润、需预制、咖啡、果味类、风味、装饰、否、甜感、满足、控糖慎用、高明度、植物元素、强对比、咖啡基类、基底、高、浓郁、温热、低糖、柔和线条、辅料类、口感、陪伴
S042,U042,R007,百香果美式（低咖啡因）,False,高咖啡因,0.0258,0.0,0.0,0.65,0.0,0.1702,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,百香果、低因咖啡、果粒、百香果-风味、低因咖啡-基底、果粒-口感、百香果-主、低因咖啡-中、果粒-少量、咖啡因敏感、控糖、想满足、想安抚、想放松、咖啡香、苦感、低负担、酸感、果香、轻盈、过瘾感、清爽、冰爽、释放、陪伴、满足、放松、安抚、胃敏感慎用、无糖、微糖、冷饮、低因果咖、安抚放松、夜间也能喝、暖色、低饱和、圆润、柔和线条、需预制、咖啡、果味类、风味、装饰、否、甜感、控糖慎用、高明度、植物元素、强对比、咖啡基类、基底、高、浓郁、温热、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、辅料类、口感
S042,U042,R008,杨枝甘露,True,,0.0659,0.0,0.0,1.0,0.0,0.2698,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,葡萄柚、芒果、酸奶、椰奶、果粒、葡萄柚-风味、芒果-风味、酸奶-风味、椰奶-基底、果粒-口感、葡萄柚-少量、芒果-中、酸奶-中、椰奶-主、果粒-少量、疲惫、低落、想放松、想满足、想释放、酸感、奶香、顺滑、清爽、果香、甜感、过瘾感、冰爽、满足、轻补充、放松、乳糖不耐慎用、胃敏感慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、浓郁顺滑、满足感强、解压小甜品、暖色、高明度、圆润、柔和线条、暂不适合、葡萄、果味类、风味、装饰、否、苦感、提神、低刺激、低糖、流动线条、植物元素、轻盈、陪伴、冷色、浓郁、释放、奶基类、基底、口感、是、低饱和、无乳、辅料类
S042,U042,R009,鲜橙绿茶,True,,0.1084,0.0,0.0625,1.0,0.0,0.2919,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,橙子、绿茶、果粒、橙子-风味、绿茶-基底、果粒-少量、橙子-中、绿茶-主、疲惫、困倦、运动后、低落、烦躁、想提神、想释放、酸感、甜感、茶香、果香、过瘾感、清爽、冰爽、提神、专注、轻补充、胃敏感慎用、夜间慎用、微糖、中糖、冷饮、鲜橙绿茶、清爽解渴、轻提神不负担、暖色、流动线条、需预制、茉莉绿茶、果味类、风味、装饰、否、满足、控糖慎用、高明度、圆润、植物元素、茶基类、基底、中、苦感、轻盈、低糖、咖啡因敏感慎用、冷色、花香、仪式感、安抚、柔和线条、辅料类、口感、陪伴、释放
S042,U042,R010,橙C美式,False,高咖啡因,0.1175,0.0,0.0714,0.65,0.0,0.2085,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,橙子、浓缩咖啡、果粒、橙子-风味、浓缩咖啡-基底、果粒-口感、橙子-主、浓缩咖啡-中、果粒-少量、疲惫、困倦、睡眠不足、控糖、低落、想提神、酸感、甜感、果香、咖啡香、苦感、轻盈、低负担、清爽、冰爽、提神、专注、咖啡因敏感慎用、胃敏感慎用、夜间慎用、无糖、微糖、冷饮、橙香美式、低卡醒脑、早晨低负担提神、暖色、低饱和、流动线条、圆润、需预制、咖啡、果味类、风味、装饰、否、满足、轻补充、控糖慎用、高明度、植物元素、咖啡基类、基底、高、浓郁、温热、低糖、柔和线条、过瘾感、强对比、辅料类、口感、陪伴、释放
S042,U042,R011,橙C美式（低咖啡因）,False,高咖啡因,0.0258,0.0,0.0,0.65,0.0,0.1702,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,橙子、低因咖啡、果粒、橙子-风味、低因咖啡-基底、果粒-口感、橙子-主、低因咖啡-中、果粒-少量、咖啡因敏感、控糖、想满足、想安抚、想放松、酸感、甜感、果香、咖啡香、苦感、低负担、轻盈、清爽、冰爽、陪伴、满足、放松、安抚、胃敏感慎用、无糖、微糖、冷饮、低因橙咖、温和提神、适合下午放松、暖色、低饱和、圆润、柔和线条、需预制、咖啡、果味类、风味、装饰、否、轻补充、控糖慎用、高明度、植物元素、咖啡基类、基底、高、浓郁、温热、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、辅料类、口感、过瘾感、释放
S042,U042,R012,鲜橙养乐多,True,,0.0565,0.0,0.0,1.0,0.0,0.2669,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,橙子、乳酸菌饮品、橙子-风味、乳酸菌饮品-基底、橙子-中、乳酸菌饮品-主、疲惫、低落、烦躁、想放松、想满足、想释放、清爽、轻盈、酸感、甜感、果香、奶香、冰爽、释放、满足、放松、胃敏感慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、酸甜养乐多、清爽解腻、释放好心情、暖色、流动线条、圆润、需预制、果味类、风味、装饰、否、轻补充、高明度、植物元素、奶基类、基底、口感、是、乳糖不耐慎用、冷色
S042,U042,R013,草莓奶昔,True,,0.0762,0.0,0.0,1.0,0.0,0.2729,0,考试前、图书馆、疲惫、紧张、专注、乌龙、淡茶香、少糖、常温、咖啡因敏感、山东、考研、低咖啡因、茶香、低刺激,草莓、酸奶、薄荷叶、草莓-风味、酸奶-基底、薄荷叶-装饰、草莓-中、酸奶-主、薄荷叶-点缀、疲惫、低落、想放松、想满足、想释放、酸感、奶香、顺滑、清爽、果香、甜感、过瘾感、冰爽、满足、轻补充、放松、乳糖不耐慎用、胃敏感慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、丝滑甜蜜、安抚疲惫感、暖色、高明度、圆润、柔和线条、需预制、荷叶、果味类、风味、装饰、否、轻盈、仪式感、陪伴、植物元素、奶基类、基底、口感、是、低饱和、花草类、释放、提神、低糖、低咖啡因、低刺激、冷色、流动线条、低负担、苦感
